Taxpayer ID,Declared Income,Deductions,Sector
TXP_4F87E37CBC,55131.11,11683.82,
TXP_7211A18686,112565.66,11814.68,Retail
TXP_9A51E8BC20,122856.08,21324.66,Technology
TXP_051ABBA014,21586.45,4042.36,Manufacturing
TXP_49894501F6,24462.39,,Construction
TXP_6825747D5C,239066.1,24074.64,Education
TXP_5EF5BF8430,16369.12,1882.29,Retail
TXP_CF3FB73733,15000.0,3329.75,Healthcare
TXP_6E9B303F32,47840.33,4106.4,Other
TXP_A713D17F29,112807.79,7891.99,Services
TXP_0C816DF399,16557.19,3072.492278189729,Construction
TXP_9D721BEDE1,18526.39,2461.81,Healthcare
TXP_D6346ACF17,203773.19,25262.65,Retail
TXP_2E8EE7D43C,250000.0,44358.44,Finance
TXP_45DD42FA41,33567.09,7466.32,Education
TXP_A0B317A338,250000.0,28930.11,Manufacturing
TXP_C1C6DE2713,,6371.41,Services
TXP_4A0225FE85,129366.09,19138.76,Other
TXP_408B93B27A,18302.61,1124.95,Healthcare
TXP_BAFF3D6423,143145.42,16626.62,Services
TXP_E841B76115,36904.83,5483.15,
TXP_F5662811E1,122879.8,14756.24,Retail
TXP_87F74C983B,95415.21,19310.53,Services
TXP_17C3FF2CE2,250000.0,28870.71,Construction
TXP_9F918DF25A,47162.27,10660.29,Finance
TXP_814DB4EA8F,,5216.32,Finance
TXP_47BDE1C52C,24022.06,,Services
TXP_62C68D42B0,74364.33,8095.48,Retail
TXP_CF8B3D05D5,74159.69,9380.74,Healthcare
TXP_F948BE8514,27323.14,3907.87,Healthcare
TXP_3F290FA688,64175.94,7699.36,Services
TXP_CB9C12FF55,,2710.8063565658754,Education
TXP_65916B7176,99104.77,,Healthcare
TXP_5D23F030C1,134750.65,24838.6,Manufacturing
TXP_47AEC2721C,88039.08,19631.25,
TXP_066BA468D3,122142.8,28135.88,Education
TXP_4B5842DF45,51393.73,7390.77,Technology
TXP_6B455A3630,49547.73,9093.85,Healthcare
TXP_B0D65029CE,86951.41,18362.54,Services
TXP_C24BE4097D,15000.0,1863.48,Finance
TXP_3E6B81555F,125078.8,15764.38,Technology
TXP_8DAE8C1878,29652.01,5022.66,Services
TXP_7E53EA16BE,70489.83,13275.37,Construction
TXP_0A8EDC054D,65621.15,11172.59,Technology
TXP_D5228FD1EE,136932.61,13398.88,Services
TXP_D4C7106D3C,26328.41,2227.09,Other
TXP_8113F950A0,50784.51,5408.26,Retail
TXP_0D642CD18F,43252.0,6834.93,Services
TXP_D3D97A2E58,46170.26,9488.91,Construction
TXP_62A30B7E16,16497.72,1817.67,Manufacturing
TXP_2C9045A055,127046.97,12964.99,Technology
TXP_88105B6A2E,11760.52,2182.3816050607543,Construction
TXP_C8D69C4D30,222841.85,30028.62,Technology
TXP_9CDFD53A5B,17249.55,3811.23,Services
TXP_32C15B1F77,33426.39,6480.89,Manufacturing
TXP_538A282E7C,35455.34,5405.56,Finance
TXP_5813413679,74749.26,9539.44,
TXP_38E8748FDE,50438.66,3159.53,Services
TXP_20DA42996F,27510.06,3915.43,Services
TXP_2B9614D5B7,73322.38,13479.01,Services
TXP_A4C29153B0,24819.19,3110.69,Services
TXP_86DF11A668,119037.38,15417.64,Retail
TXP_72A26D9BA6,15000.0,1287.5,Education
TXP_0821F014E8,102858.08,12595.06,Technology
TXP_2695F17BD8,39528.5,5207.43,Services
TXP_48C8FEA8CB,51001.47,6328.19,Technology
TXP_C0775372A9,230231.08,39166.9,Construction
TXP_08F9245A2D,161283.78,,Services
TXP_A9ABFEA636,54222.55,10723.53,Construction
TXP_854924EBFB,146150.73,19967.71,Technology
TXP_4B1042E7F0,35690.42,2986.05,Technology
TXP_2BA6204045,25293.75,4021.98,Healthcare
TXP_5E164A818D,52160.14,9903.15,Services
TXP_B8C8FC3AB2,16573.43,3075.5059100075555,Manufacturing
TXP_1E2A01C467,37342.86,8158.16,Other
TXP_85782404D8,20529.16,2751.48,Services
TXP_1E13188863,32643.44,5509.15,Services
TXP_24DD576236,59349.86,7774.82,Healthcare
TXP_C26B92C252,30027.62,6171.43,Manufacturing
TXP_30F2F1B5A2,172618.86,29576.31,Other
TXP_EABD883656,58151.1,8391.53,Retail
TXP_FD6844D8AB,106023.11,13257.43,Retail
TXP_71B94C973F,250000.0,47589.62,Construction
TXP_3933303174,193416.08,27809.62,
TXP_A542CD82C3,127233.31,9301.05,Services
TXP_91A8118748,131282.73,18051.85,Healthcare
TXP_869F20C372,41744.59,,Construction
TXP_1AA4DA5699,36023.93,6025.27,Healthcare
TXP_0E2802A128,37369.1,7925.16,Technology
TXP_6533E1954F,26028.01,4675.71,Education
TXP_6314157FBB,77263.28,9257.8,Finance
TXP_418EC2020F,107995.83,25993.82,Finance
TXP_983A95BC9D,250000.0,36628.99,Education
TXP_9119BD7B26,54386.51,8418.48,Other
TXP_DF6D7F1D8D,204536.76,43082.98,Technology
TXP_F64658505B,108126.21,9732.72,Education
TXP_4D4AE75FBF,43499.13,8093.51,Retail
TXP_514560526C,35082.27,3225.62,Other
TXP_D16B065F3F,18922.62,2947.2,Healthcare
TXP_B9493D8CB9,83328.48,9302.29,Retail
TXP_263F7A5763,34958.27,3114.59,Services
TXP_88BF42364C,238594.59,44763.95,Construction
TXP_6883B484BA,185246.48,23272.25,Finance
TXP_DF215DD0E9,57742.5,10569.53,
TXP_DD36269A02,,6981.03,Retail
TXP_6D4292DE9F,76845.37,12154.97,Manufacturing
TXP_3FAC28DEA1,40260.21,4690.47,Healthcare
TXP_FB90675452,75969.59,6842.99,Other
TXP_A0F36EAD67,42257.04,9498.34,Retail
TXP_008A9682AC,75071.71,3923.69,Healthcare
TXP_8611CECE76,53524.38,5432.24,Technology
TXP_554BB9A8A0,154835.04,13390.84,Services
TXP_DB148343D7,250000.0,31458.53,Healthcare
TXP_7D1BC36FB3,47997.09,7444.14,Healthcare
TXP_97B8533210,97154.34,17382.25,Services
TXP_7A192FB2D6,35648.01,3990.03,
TXP_62DEAA723F,44254.33,4830.81,Technology
TXP_7146CC333B,15000.0,1999.3,Education
TXP_BECFEFE15D,58401.88,8505.75,Construction
TXP_EF91DE1FC7,41422.7,11271.8,Manufacturing
TXP_724792CBC2,24577.83,3667.04,Education
TXP_E6B343B202,26703.97,4604.86,Retail
TXP_FB3F9494A4,76960.38,7594.09,Technology
TXP_95C544B49D,117700.49,21215.37,Services
TXP_E7DA71CCB0,104590.22,,Finance
TXP_AC4C1C319A,189053.28,25353.3,Retail
TXP_CC230BD76B,163575.89,25172.65,Manufacturing
TXP_A051B0E86C,62848.91,9846.54,Technology
TXP_639090970F,59177.61,7687.01,Finance
TXP_99073E703D,40326.91,5355.97,Construction
TXP_0807E5264D,108834.76,19888.45,Construction
TXP_D94B459FF8,51955.06,9487.84,Retail
TXP_97475CD3D0,93674.32,4532.33,Services
TXP_84EBB9F135,100491.65,9646.32,Services
TXP_9076B78E78,122606.4,19186.33,Retail
TXP_32DFCF1756,48056.84,4191.04,Retail
TXP_79DF2BEA8C,15000.0,3225.49,Technology
TXP_122B9C3B32,40458.08,4071.6,Construction
TXP_3EBB699D7A,23169.17,3785.81,Retail
TXP_ADFCCA9F81,98377.78,16646.48,Retail
TXP_A38EF3542F,90980.84,13320.96,Manufacturing
TXP_6E14EF162A,216301.39,31765.44,Manufacturing
TXP_F48138B3CC,111593.38,15061.81,Finance
TXP_80785F1A4D,43230.47,8684.22,Retail
TXP_6B171F8245,192612.69,37579.77,Services
TXP_718E67A549,34015.1,4961.04,Finance
TXP_AE9FEB91BB,123461.69,28302.15,Construction
TXP_55DDF1D935,15000.0,2040.33,Technology
TXP_2526C3E6C0,22163.19,3325.42,Healthcare
TXP_D20160D0EC,119163.08,7551.08,Retail
TXP_B2DF331B44,72401.53,15353.46,Services
TXP_F418E2BD55,25823.56,5198.82,Finance
TXP_5140084429,15000.0,3013.3,Technology
TXP_1784BC1373,40113.23,8348.54,Healthcare
TXP_A5570DEE1E,68999.55,10959.06,Healthcare
TXP_EA0C3045E4,74308.25,12087.78,Finance
TXP_711024CB41,15000.0,2488.09,Other
TXP_ADF8258E77,107942.52,20322.09,Other
TXP_68BBCD2839,45922.79,8525.01,Technology
TXP_4505C854AC,34620.49,7596.65,Finance
TXP_92FD99C29C,109326.38,17709.64,Healthcare
TXP_D2E76B5384,34075.4,6584.91,Services
TXP_930FC25C37,15000.0,2179.11,Technology
TXP_CC3E1189F3,159605.22,16818.12,Services
TXP_A9DCB2F598,65279.73,9196.22,Retail
TXP_B26B422950,15789.3,2604.09,Construction
TXP_3C7C495B67,25428.79,2808.28,Technology
TXP_44D38E9980,74632.93,14157.83,Services
TXP_C282056CD3,31609.89,5742.67,Manufacturing
TXP_EED0C247B1,101285.87,11150.61,Services
TXP_0F4EC0337A,70524.62,16221.1,Services
TXP_995367E682,124166.61,8936.65,Other
TXP_B263B436C2,73921.6,12865.11,Services
TXP_D5DD8894A0,199960.85,31198.56,Technology
TXP_27D4A39C6C,50008.35,1346.54,Retail
TXP_0AFDA26961,15000.0,1673.84,Retail
TXP_248D800960,81665.44,,Retail
TXP_F6C7B7EEBF,64454.67,9884.78,Education
TXP_FA9A596CEE,43391.79,8028.99,Healthcare
TXP_4E152AFF0F,25197.24,3501.34,Retail
TXP_5D52A96667,68031.42,13847.28,Construction
TXP_774F5A82E6,71214.76,12654.47,Services
TXP_9720896537,46044.71,7476.56,Healthcare
TXP_F83A3E7B8D,54278.34,10867.18,Manufacturing
TXP_AEF4E437BA,40210.23,821.21,Technology
TXP_8A5C30F702,26412.33,3385.38,Finance
TXP_5F6A78A035,97640.5,20057.49,Retail
TXP_4F501D1585,250000.0,35991.3,Construction
TXP_A132EAA0DB,212794.96,16958.92,Other
TXP_AFAEC0DAEE,50350.21,5520.22,Healthcare
TXP_66EE8E9068,24161.51,3928.17,Technology
TXP_7733A10A2F,118759.21,25151.19,Manufacturing
TXP_861FE84B77,15341.82,3054.35,Manufacturing
TXP_89D24E2906,85171.4,14407.81,Retail
TXP_8ED0DE3ABB,38014.41,5346.15,Technology
TXP_9B462252B3,60976.88,9627.92,Healthcare
TXP_B02579131A,26982.89,2872.83,Services
TXP_021BF0AE16,87394.46,12753.36,Services
TXP_B18805DFF1,35141.45,6926.84,Retail
TXP_2D1DAB47FC,15000.0,2152.2,Technology
TXP_F816DE0AFF,56530.22,10180.35,Technology
TXP_CE18C95C59,36017.68,3823.94,Other
TXP_44FDF20C17,29648.76,2677.22,Services
TXP_26F482EDB0,27768.23,3195.83,Technology
TXP_6065C0E53F,35200.3,4722.37,Retail
TXP_247C4CD343,45016.35,7432.55,Services
TXP_B836711E46,69334.07,15316.62,Healthcare
TXP_186C346ED7,85444.19,9986.72,Construction
TXP_3819956D84,22208.97,1442.69,Retail
TXP_F9D8C5819B,16043.74,2977.2121515355975,Manufacturing
TXP_67A19A120F,58391.71,11822.03,Services
TXP_B5F5E8A43E,58875.85,6384.9,Technology
TXP_4057C1D444,18642.41,1756.26,Finance
TXP_BD4B5A9FFF,121457.48,19170.52,Healthcare
TXP_FE99413D3D,250000.0,39713.44,Retail
TXP_DA605D0E56,74644.55,15458.85,
TXP_2CD1220DBB,139788.71,23985.67,Services
TXP_C3902EAFD4,21927.22,2402.23,Finance
TXP_A403F9D27B,16744.75,2343.37,Education
TXP_235A840F52,82566.33,12531.46,Manufacturing
TXP_B543BF2F1D,15238.68,2827.8184057683857,Finance
TXP_E898C4D1BD,47113.03,9009.87,Healthcare
TXP_60AB2A8E82,166883.29,6297.93,Construction
TXP_679C76DC78,15000.0,2222.92,Education
TXP_EED28B0D42,15592.27,3599.76,Services
TXP_F89066A288,26794.57,4017.62,Finance
TXP_EB642759CC,128948.42,19015.65,Healthcare
TXP_F7B598A159,59025.56,10695.57,Other
TXP_E52DE041C0,15224.44,2825.175910873937,Retail
TXP_9FE9C5635E,63355.5,4671.96,Construction
TXP_8467A0C374,250000.0,,Retail
TXP_27FCCAD564,116310.03,16242.88,Other
TXP_23F77B9757,216356.93,22661.39,Healthcare
TXP_517D98F918,20452.94,4140.18,Construction
TXP_46A4E994FC,42130.84,6366.14,Services
TXP_5C09EA40BC,24469.05,814.79,Healthcare
TXP_E2BF1A20AA,163702.97,29159.43,Services
TXP_CB3D4C1679,81300.58,13138.91,Manufacturing
TXP_E56F48033E,25217.36,4615.91,Services
TXP_7DE8D17076,250000.0,38138.85,Manufacturing
TXP_6EEE824AC0,102502.17,17778.21,Retail
TXP_865E43686E,151273.1,30648.74,Services
TXP_CA09CFE2CD,200496.24,41331.22,Technology
TXP_287D5B6DCD,,7161.96,Technology
TXP_B454B71EF5,16037.27,2976.011523588471,Other
TXP_1E2F1A5D84,52783.31,3142.65,Finance
TXP_D914F2E5AB,51365.56,5144.63,Technology
TXP_4C727D1A36,40223.23,4465.9,Technology
TXP_E5CDA47227,178561.06,32268.83,Finance
TXP_4DD47766C8,69275.66,11683.45,Services
TXP_0F9023AEA9,96851.11,11359.84,Manufacturing
TXP_FC8283BDF4,,2283.7576556813638,Healthcare
TXP_1F9DA17ABB,39076.85,8908.36,Services
TXP_9C93A2BCB6,67553.34,9500.81,Technology
TXP_2957572BF1,92183.75,6954.41,Retail
TXP_E72ED4A31E,122324.65,18857.3,Manufacturing
TXP_E53D57F865,38516.64,5755.48,Construction
TXP_BC52DF87A4,27008.5,5766.92,Retail
TXP_6BCE09C47A,125675.35,14116.38,Healthcare
TXP_13FB9C420F,37938.46,7569.6,Technology
TXP_52257DBEA9,16466.32,681.23,Retail
TXP_0B52AB4F95,54718.83,7824.84,Retail
TXP_9478AD2D97,73663.98,10727.41,Finance
TXP_3D1FB39837,18620.59,4002.55,Healthcare
TXP_CE9F2B5359,60014.63,7695.6,Finance
TXP_4352FA9586,87113.7,10439.04,Finance
TXP_83828C0D66,28831.62,3722.55,Construction
TXP_B1D787019A,30883.99,6119.22,Technology
TXP_6F38E58EF7,,3494.98,Services
TXP_0B47FF9FE6,32282.8,5161.47,Retail
TXP_D55BCF60BC,18271.07,3534.65,Retail
TXP_EB2EEE4317,32132.56,6569.52,Finance
TXP_A77C6CC6D5,99957.34,8402.13,Healthcare
TXP_E329E9F8B5,18363.45,3407.677167799801,Healthcare
TXP_0DE9208FDB,159058.92,24829.57,Construction
TXP_0D5C84BC96,69267.75,8635.92,Retail
TXP_EF62C52C4E,102506.44,21140.76,Healthcare
TXP_C7B75C33F6,126000.02,14834.22,Services
TXP_AF42D59E1C,20474.28,2060.42,Construction
TXP_BF0E6D7619,51304.71,7099.14,Finance
TXP_63C436A70C,62041.7,7080.91,Finance
TXP_534E924EF3,66189.83,9879.83,Finance
TXP_A5CFE29728,30131.46,4874.02,Finance
TXP_2C519F9E3D,99718.64,12493.0,Services
TXP_4E4954EC6C,93523.39,17789.91,Manufacturing
TXP_4FD3B6A691,50154.74,4018.27,Services
TXP_A2D2AB8F09,181001.08,35082.29,Technology
TXP_33EBAA97EE,23524.78,3768.0,Services
TXP_B7AA2A9D38,15000.0,2754.13,Retail
TXP_BD548EACC4,54971.31,6390.04,Healthcare
TXP_FD9CD6C673,43482.68,3882.83,Technology
TXP_98597715FC,41353.23,7865.6,Construction
TXP_1019B19069,35333.32,5307.42,Education
TXP_47CA1FBCE0,15000.0,2485.03,Technology
TXP_744487E0C6,90037.32,3607.97,Manufacturing
TXP_E923DA0846,9528.85,1768.2540361636366,Retail
TXP_DC42C2CB7C,20643.82,2771.41,Retail
TXP_40FF137869,49181.04,7945.06,Other
TXP_611080D4C2,198040.67,36239.74,Retail
TXP_F2EB53F901,,10331.24,Services
TXP_268BE165E8,250000.0,37731.68,Retail
TXP_8573A1B748,145830.58,24028.45,Healthcare
TXP_93C2B7CE35,51644.41,5350.31,Services
TXP_2D865E75DE,52549.78,7300.73,Retail
TXP_ED3FFAB447,26376.99,5849.58,Services
TXP_1F431ED1BC,131165.57,15837.35,Technology
TXP_2D8AA66D9F,94907.57,11854.64,Other
TXP_A227DA1F1B,15259.4,2623.55,Healthcare
TXP_98F46FEA79,90592.78,,Services
TXP_97BCD7874F,19087.19,3159.45,Healthcare
TXP_883B39A2F8,36691.54,6547.27,Services
TXP_A1C6791450,81684.98,12788.89,Services
TXP_5CB6088009,67402.56,14819.44,Technology
TXP_D628C3E5A9,191842.64,7814.63,Services
TXP_E72E28659D,17577.86,4006.92,Technology
TXP_6E38233C59,90789.1,9595.84,Services
TXP_D0DBC2B4A6,26943.8,6023.27,Technology
TXP_2D8F50460F,111075.93,20719.32,Finance
TXP_85EBFA5512,17216.97,3771.13,Services
TXP_F1C3106C14,89532.47,17424.55,Finance
TXP_F54836280D,250000.0,29809.63,Services
TXP_DED4573FFA,250000.0,49564.72,Retail
TXP_DDD218FBB1,133947.1,6597.61,Retail
TXP_776268105A,116719.22,20122.86,Construction
TXP_502A8ABB11,15000.0,2839.39,Technology
TXP_E987215C6D,77280.93,9802.35,Education
TXP_440DA8B380,18548.57,3442.0296014276373,Education
TXP_CAE8B8ED2A,67527.1,9373.2,Construction
TXP_5FB839B8F4,16776.66,3151.81,Services
TXP_8BC1900BC5,48646.32,7782.6,Construction
TXP_CC4397B9C6,182633.83,27710.15,Healthcare
TXP_BB85CBF574,27895.07,3043.58,Construction
TXP_13FA2E9DF4,60866.86,7861.33,Healthcare
TXP_CC2C7E74ED,235525.36,42998.33,Services
TXP_C57E2A926C,15000.0,962.11,Healthcare
TXP_860076B3A5,54037.2,13798.16,Finance
TXP_8E63D84D90,68743.52,10231.12,Education
TXP_ADE4886F15,34889.02,4648.1,Manufacturing
TXP_F6F11F1621,91000.2,12887.18,Services
TXP_5329544F5D,102413.3,6732.43,Education
TXP_C93A52624A,96683.09,18219.65,Services
TXP_775164A554,84262.72,10865.84,Technology
TXP_7D06D2E46E,51440.45,9289.42,Manufacturing
TXP_C496B5AF0B,65415.82,4126.68,Retail
TXP_D223F17F23,131479.45,22793.31,Services
TXP_141ED9BAF3,36831.97,5582.23,Education
TXP_54946E8E60,136081.51,26233.39,Services
TXP_78FB618B8F,44275.54,10179.66,Services
TXP_B8BB9F44C2,134540.83,22579.23,Manufacturing
TXP_66F4C38469,54630.47,6982.39,Retail
TXP_0C7E8CD03C,71497.92,7650.49,Manufacturing
TXP_D2895CCB95,54005.91,5339.5,Education
TXP_BB645297C5,64218.28,13990.6,Services
TXP_5225D1800F,22487.66,3464.7,Retail
TXP_24D3A02B64,39428.66,3751.5,Education
TXP_4CD290CE44,46990.49,10249.58,Finance
TXP_88EF27D4C7,123835.49,12142.7,Manufacturing
TXP_0D7CFE0954,135691.43,34069.21,Healthcare
TXP_18AFD2F3CE,106997.83,27047.56,Technology
TXP_D9A0AA3340,20308.72,1090.1,Education
TXP_1C93F6282E,99174.45,22908.88,Services
TXP_39C874DF83,250000.0,41944.43,Services
TXP_809CF5AA7D,91725.51,6808.76,Services
TXP_1286C9F940,191480.3,27542.04,Healthcare
TXP_730922C5E8,62703.78,11639.4,Construction
TXP_89CBC545ED,24556.6,5958.16,Finance
TXP_1D9303E542,11778.52,2185.7218373711535,Services
TXP_4C4C1F3BE0,88585.86,18162.96,Healthcare
TXP_92EC42C302,24119.6,4358.65,Healthcare
TXP_9FF1D33120,78743.44,5702.41,Retail
TXP_C9DCF81B32,51311.61,9002.39,Technology
TXP_B47D34A397,15000.0,2229.15,Construction
TXP_D538D39F11,29584.82,3899.41,Technology
TXP_190E98FA47,41502.17,6100.02,Services
TXP_11F602A890,179697.02,41761.61,Construction
TXP_EB2B6F628B,102984.9,16170.25,Retail
TXP_03B797F456,43727.94,5656.91,Services
TXP_77AC60511E,72061.9,10741.31,Technology
TXP_C6601921C2,54702.61,11676.91,Construction
TXP_6E4F629242,56834.17,11999.35,Technology
TXP_B7E5B5AAAE,67485.83,14434.95,Technology
TXP_CF397C1D29,15000.0,2377.4,Manufacturing
TXP_ED5E1D5C60,15000.0,2493.74,Technology
TXP_ECFB6BC536,85103.31,13640.22,Healthcare
TXP_467979F514,78239.33,5622.84,Services
TXP_492B250C78,15848.13,3077.1,Finance
TXP_6E973A3234,111189.37,12936.37,Services
TXP_A0CAF359B3,15000.0,2783.69,Technology
TXP_3F4AB0D8CF,51354.93,11019.94,Finance
TXP_39E68B9EF6,15000.0,3081.4,Technology
TXP_D3C922C811,32280.19,6006.67,Retail
TXP_F72E879F8F,41570.5,7055.53,Services
TXP_26FFAF9427,30801.28,4065.68,Healthcare
TXP_4C1AECDF81,9062.9,,Technology
TXP_B7BB499FFD,,2853.81,Technology
TXP_018B2FF7D3,164651.28,25771.65,Healthcare
TXP_EA60B6398E,100784.99,16999.57,Technology
TXP_FA24664FC7,97285.57,18099.94,Healthcare
TXP_35A5E63E0F,116426.02,13119.62,Finance
TXP_BAFEEB08F6,26945.01,3331.85,Services
TXP_58214EBB8E,78131.93,17266.26,Other
TXP_DB12269AC1,25590.92,2954.76,Services
TXP_513C46AA13,32327.08,6022.79,Retail
TXP_B6C528447C,20621.96,3989.79,Other
TXP_DFA2A14646,61619.18,12256.96,Manufacturing
TXP_68209C03EF,84383.3,16925.12,Construction
TXP_5F762DB50D,250000.0,30262.33,Services
TXP_B9B0AF598C,58366.28,10198.86,Construction
TXP_2D4DB7C05E,250000.0,29575.5,Services
TXP_1071396B3F,61494.66,8116.41,Retail
TXP_8835794C01,31251.71,2758.05,Retail
TXP_D54C7E2EBB,92894.45,10871.77,Finance
TXP_4944B0B9FB,48966.13,9648.83,Technology
TXP_3D657191E9,170868.27,17625.04,Construction
TXP_47DEA484F4,70916.85,13568.69,Finance
TXP_86593CB646,21476.76,2426.73,Construction
TXP_5AF3DA14EA,76014.57,11399.6,Finance
TXP_DE0A1EA262,45863.8,7701.97,Education
TXP_C4B59B3125,23619.78,1758.58,Education
TXP_653CB7CA16,24384.81,3771.81,Healthcare
TXP_0F10FBC625,31503.72,5590.25,Construction
TXP_9625AF75F6,26114.71,5615.14,Services
TXP_AC7168CBE6,56554.27,11363.71,Healthcare
TXP_BF74B63BDE,97494.48,7560.38,Manufacturing
TXP_24C2AC0816,27722.82,1897.87,Healthcare
TXP_E6E5405115,18161.1,3027.9,Manufacturing
TXP_C991DD38B1,138656.44,13573.44,Finance
TXP_E1EB4B832C,22294.92,3714.08,Services
TXP_4775250944,53927.49,7799.4,Construction
TXP_AC570F6190,52911.61,8130.13,Retail
TXP_49DAE387A2,92703.69,16374.48,Technology
TXP_9F0A122376,26297.41,6694.02,Services
TXP_5D83F88684,58184.62,,Construction
TXP_0B4D4CF3FD,,15767.11,Retail
TXP_0F293F4A0E,40068.43,6266.17,Manufacturing
TXP_9FB0B2D099,93084.16,18811.35,Healthcare
TXP_F0758D74C3,66820.89,7610.17,Services
TXP_3EB9FAD439,15000.34,2783.5900186094696,Technology
TXP_C1BD781ED7,72394.39,16526.52,Retail
TXP_16DE89E82B,15000.0,2708.31,Technology
TXP_198351168C,47771.09,5810.73,Retail
TXP_1507CCFE00,31913.93,5081.61,Services
TXP_A61704632F,99455.22,13376.24,Services
TXP_B2E165DF68,39430.09,6694.19,Manufacturing
TXP_05F1A3E06F,17798.9,3927.82,Other
TXP_EB657C7AA9,131050.16,33132.44,Retail
TXP_6298BB6B85,78995.27,11124.46,Healthcare
TXP_9CF0E1338F,90284.64,6362.08,Services
TXP_0DDB8DDFDC,49264.71,6810.28,Finance
TXP_FA099891C0,199248.48,21920.19,Retail
TXP_D0901387D3,164351.85,41396.5,Retail
TXP_61BF4D6A43,82107.56,10396.15,Education
TXP_3AE041163D,40530.84,2603.9,Healthcare
TXP_505AF3757E,71171.5,8801.29,Manufacturing
TXP_AC5BA0D68C,71634.78,8664.94,Finance
TXP_0FF547972B,15000.0,591.0,Technology
TXP_4A63B7E25A,132897.76,26360.71,Technology
TXP_AC3DC5CEBC,40307.18,7880.78,Services
TXP_78F4390650,,7870.01,
TXP_69A9D9BF46,33549.84,4733.22,Healthcare
TXP_D710ABD305,144973.58,30570.37,
TXP_1094C5D0F6,250000.0,38172.89,Technology
TXP_8174202F71,30823.0,5440.01,Manufacturing
TXP_25AE40EC35,250000.0,57483.64,Technology
TXP_A31A809340,56940.85,6292.61,Construction
TXP_6091290110,61728.34,10417.17,Other
TXP_1E9D577AFF,64722.96,8095.24,Retail
TXP_AC764B6F88,124154.53,15206.66,Technology
TXP_4B5E11C770,105580.01,9101.65,Technology
TXP_2CB3139BBE,34117.48,3733.98,Finance
TXP_4B589DCE34,29702.13,2397.58,Finance
TXP_B370448F5A,174328.06,18930.32,Other
TXP_09F511603E,41957.93,,Technology
TXP_5EB16EF348,62930.15,8576.62,Services
TXP_96CE3AC8A5,34528.26,5464.43,Retail
TXP_B82E7531B9,34847.62,3592.78,Services
TXP_9B0293205F,19310.63,1161.67,Finance
TXP_C64EDDA7C4,26858.18,5726.72,Healthcare
TXP_0A56A6C042,20522.39,3950.56,Finance
TXP_D71B387B56,79135.36,12897.15,Manufacturing
TXP_4C745CC3A8,17816.15,3114.78,Services
TXP_92A869AC8D,154550.36,21564.01,Finance
TXP_7C6CA47A30,110237.48,14409.38,Technology
TXP_BBEEF1B9AB,100690.14,9999.28,Healthcare
TXP_94BBBD34E8,31947.23,5575.23,Technology
TXP_67B2539AA8,15289.46,1534.19,Retail
TXP_698F07DCE1,48762.69,4536.87,Retail
TXP_3175294606,15000.0,2787.41,Services
TXP_8B7BF1FC7A,35162.11,8746.22,Technology
TXP_441D3C0E89,127420.55,25659.29,Technology
TXP_B7DC9FA06F,62123.58,12083.58,
TXP_7E01CA8963,57372.52,4136.7,Healthcare
TXP_A7CB43B84B,36620.25,4659.84,Manufacturing
TXP_8FD1E809A3,15000.0,1641.41,Finance
TXP_2912C9F7D7,26151.37,5259.61,Technology
TXP_B2BED4A3BA,53591.74,10111.42,Technology
TXP_AE207F44B2,117449.27,17274.27,Healthcare
TXP_7522BF5A1A,177675.72,29143.93,Finance
TXP_3F5E317A6D,24357.49,4913.89,Education
TXP_A0138128CA,119242.22,14067.21,Education
TXP_66DFD93DCE,165020.56,28299.67,Services
TXP_2676BDB3A8,94961.98,9264.99,Retail
TXP_78DF9E354B,22040.25,3338.1,Healthcare
TXP_1CE340A1AD,79068.77,,Finance
TXP_02FD8D71F8,58626.49,10594.37,Services
TXP_036758B771,50928.73,9377.33,Education
TXP_C42E268647,35315.05,2602.15,Manufacturing
TXP_FB8618DA57,156108.72,10309.94,Retail
TXP_0B7FF41196,54372.4,6468.36,Construction
TXP_210A8C8F59,176990.21,10031.25,Finance
TXP_119D9616D9,142291.1,30881.04,Finance
TXP_EB2E92B3E7,25109.56,3481.0,Finance
TXP_8F5032392B,34789.48,,Healthcare
TXP_21BD9DF98A,44922.42,7161.79,Education
TXP_C8074C7AAA,15000.0,1485.05,Technology
TXP_1C76078BD2,77001.08,8615.88,Healthcare
TXP_B5C690EC6B,33959.75,6195.24,Education
TXP_0A535584C2,26644.96,4077.33,Healthcare
TXP_4C0CCE4E95,12199.83,2263.9036859652756,Finance
TXP_0EB4E429FC,98804.77,16107.03,Finance
TXP_58F46B9767,59996.65,12364.34,Retail
TXP_06DFCD7F1F,98772.8,8937.41,Finance
TXP_FD23D344B4,56740.3,5180.27,Retail
TXP_9A70AA20C7,47512.19,7506.92,Services
TXP_1559CBD187,43932.9,7272.55,Finance
TXP_AC478331CC,33674.99,6468.52,Technology
TXP_DCCED80DCB,101443.53,5283.48,Construction
TXP_1A2139E4AF,54313.99,5206.91,Technology
TXP_D426DBC593,40924.65,7934.16,Manufacturing
TXP_9C64B6ED71,223779.46,27762.73,Finance
TXP_4B504BF1EF,19773.71,4564.89,Services
TXP_15EA2B71DD,21015.59,729.01,Finance
TXP_1FD287AE04,88030.13,17595.55,Healthcare
TXP_039FEAACC0,151281.11,33148.61,Education
TXP_3AA49FDE6E,84730.17,16941.53,Healthcare
