Taxpayer ID,Declared Income,Deductions,Sector
TXP_6C02D37210,15000.0,1863.48,Finance
TXP_1FE4D3F427,125078.8,15764.38,Technology
TXP_69209646F4,29652.01,5022.66,Services
TXP_1E8858543B,70489.83,13275.37,Construction
TXP_A72F509498,65621.15,11172.59,Technology
TXP_B39985ADD6,136932.61,13398.88,Services
TXP_DFC97A8DD6,26328.41,2227.09,Other
TXP_F22A1B2A6C,50784.51,5408.26,Retail
TXP_4119DCE63C,43252.0,6834.93,Services
TXP_D8492B9015,46170.26,9488.91,Construction
TXP_5A77F9AFBD,16497.72,1817.67,Manufacturing
TXP_1A5C205869,127046.97,12964.99,Technology
TXP_085448DFF1,11760.52,2182.3816050607543,Construction
TXP_528E55C116,222841.85,30028.62,Technology
TXP_98055AEA1A,17249.55,3811.23,Services
TXP_1A3D833325,33426.39,6480.89,Manufacturing
TXP_DC1B6DEAFB,35455.34,5405.56,Finance
TXP_D841938C09,74749.26,9539.44,Unknown
TXP_3DC464C1EA,50438.66,3159.53,Services
TXP_B637077FD3,27510.06,3915.43,Services
TXP_BB0F0A0151,73322.38,13479.01,Services
TXP_41D51F603C,24819.19,3110.69,Services
TXP_1DB027B91B,119037.38,15417.64,Retail
TXP_25483C5414,15000.0,1287.5,Education
TXP_C99052FFC4,102858.08,12595.06,Technology
TXP_57840C4166,39528.5,5207.43,Services
TXP_41126B4717,51001.47,6328.19,Technology
TXP_4D0D0DE57E,230231.08,39166.9,Construction
TXP_AE2964BD78,161283.78,8050.14,Services
TXP_1A367FF7E5,54222.55,10723.53,Construction
TXP_458C245D7E,146150.73,19967.71,Technology
TXP_23E1A43D96,35690.42,2986.05,Technology
TXP_03C30BF719,25293.75,4021.98,Healthcare
TXP_EA6399FE83,52160.14,9903.15,Services
TXP_976507FA4B,16573.43,3075.5059100075555,Manufacturing
TXP_A11CAAD1E5,37342.86,8158.16,Other
TXP_CFB7A45A80,20529.16,2751.48,Services
TXP_B19A6C8198,32643.44,5509.15,Services
TXP_C83CEDDB99,59349.86,7774.82,Healthcare
TXP_B3A014FE8F,30027.62,6171.43,Manufacturing
TXP_92F155DC03,172618.86,29576.31,Other
TXP_C69A2D7151,58151.1,8391.53,Retail
TXP_D4FDC6011F,106023.11,13257.43,Retail
TXP_3658187610,250000.0,47589.62,Construction
TXP_A6B60B9B88,193416.08,27809.62,Unknown
TXP_A4F9A4A36F,127233.31,9301.05,Services
TXP_445C569993,131282.73,18051.85,Healthcare
TXP_F62F16971C,41744.59,8050.14,Construction
TXP_38B62A9796,36023.93,6025.27,Healthcare
TXP_EDC60B0183,37369.1,7925.16,Technology
TXP_55E14127E6,26028.01,4675.71,Education
TXP_3FD875890D,77263.28,9257.8,Finance
TXP_80E77F1818,107995.83,25993.82,Finance
TXP_B32E4A5238,250000.0,36628.99,Education
TXP_000623D833,54386.51,8418.48,Other
TXP_DEFAA2F47F,204536.76,43082.98,Technology
TXP_09F70F1ACE,108126.21,9732.72,Education
TXP_4ABA420F1A,43499.13,8093.51,Retail
TXP_41B8787601,35082.27,3225.62,Other
TXP_7C9416A03D,18922.62,2947.2,Healthcare
TXP_AFAB27593E,83328.48,9302.29,Retail
TXP_CF01336A7A,34958.27,3114.59,Services
TXP_383B2028C0,238594.59,44763.95,Construction
TXP_72CAA00E35,185246.48,23272.25,Finance
TXP_4BD18717EC,57742.5,10569.53,Unknown
TXP_345077DA12,57096.39,6981.03,Retail
TXP_8CFC152BCE,76845.37,12154.97,Manufacturing
TXP_A4B22A61C8,40260.21,4690.47,Healthcare
TXP_F13D332CD0,75969.59,6842.99,Other
TXP_EC60CF1812,42257.04,9498.34,Retail
TXP_6D73D07571,75071.71,3923.69,Healthcare
TXP_444D8ABAE8,53524.38,5432.24,Technology
TXP_D9CF4054F0,154835.04,13390.84,Services
TXP_BCBCCE5949,250000.0,31458.53,Healthcare
TXP_B05915A356,47997.09,7444.14,Healthcare
TXP_1C2620D75A,97154.34,17382.25,Services
TXP_D15005D5F1,35648.01,3990.03,Unknown
TXP_2235D1F397,44254.33,4830.81,Technology
TXP_2ECA12AFF8,15000.0,1999.3,Education
TXP_FA1D2340DA,58401.88,8505.75,Construction
TXP_2ABF42B24D,41422.7,11271.8,Manufacturing
TXP_B27ECC9FF3,24577.83,3667.04,Education
TXP_4354C553A3,26703.97,4604.86,Retail
TXP_0C70D7830A,76960.38,7594.09,Technology
TXP_B0C2E60252,117700.49,21215.37,Services
TXP_273CA3984C,104590.22,8050.14,Finance
TXP_06D697DB09,189053.28,25353.3,Retail
TXP_F1FADA93A1,163575.89,25172.65,Manufacturing
TXP_38B5566A67,62848.91,9846.54,Technology
TXP_D9F95189CF,59177.61,7687.01,Finance
TXP_31F009E607,40326.91,5355.97,Construction
TXP_65A410CAD8,108834.76,19888.45,Construction
TXP_05CB7D50E4,51955.06,9487.84,Retail
TXP_7A4F3DDD23,93674.32,4532.33,Services
TXP_E211EC7C11,100491.65,9646.32,Services
TXP_D4556AD646,122606.4,19186.33,Retail
TXP_0D7C766B31,48056.84,4191.04,Retail
TXP_574E9998CA,15000.0,3225.49,Technology
TXP_25C69A9222,40458.08,4071.6,Construction
TXP_903B9DE999,23169.17,3785.81,Retail
TXP_12DCEB3E06,98377.78,16646.48,Retail
TXP_A1EDC89C17,90980.84,13320.96,Manufacturing
TXP_C4FFFC7B21,216301.39,31765.44,Manufacturing
TXP_3458FFBE32,111593.38,15061.81,Finance
TXP_B3B97A9763,43230.47,8684.22,Retail
TXP_6F67A6BC80,192612.69,37579.77,Services
TXP_0F39B66474,34015.1,4961.04,Finance
TXP_70049E6042,123461.69,28302.15,Construction
TXP_5050F71092,15000.0,2040.33,Technology
TXP_3E039CE71A,22163.19,3325.42,Healthcare
TXP_C58988345A,119163.08,7551.08,Retail
TXP_A6FFF7AC48,72401.53,15353.46,Services
TXP_26CBA26634,25823.56,5198.82,Finance
TXP_2FDB93C0EB,15000.0,3013.3,Technology
TXP_08A5421F35,40113.23,8348.54,Healthcare
TXP_AFD39278CF,68999.55,10959.06,Healthcare
TXP_9BB6C9ED45,74308.25,12087.78,Finance
TXP_8A310967C9,15000.0,2488.09,Other
TXP_65B5588F07,107942.52,20322.09,Other
TXP_55C9471582,45922.79,8525.01,Technology
TXP_9185943811,34620.49,7596.65,Finance
TXP_B20AAF2EDC,109326.38,17709.64,Healthcare
TXP_005D89AFEF,34075.4,6584.91,Services
TXP_C1562566BB,15000.0,2179.11,Technology
TXP_FA5E7F095B,159605.22,16818.12,Services
TXP_F4A0115DE4,65279.73,9196.22,Retail
TXP_3AD70150D3,15789.3,2604.09,Construction
TXP_839DDCC553,25428.79,2808.28,Technology
TXP_0E889FDEE3,74632.93,14157.83,Services
TXP_7D91299613,31609.89,5742.67,Manufacturing
TXP_76F7987D09,101285.87,11150.61,Services
TXP_6768079BB7,70524.62,16221.1,Services
TXP_ECBB34F7FF,124166.61,8936.65,Other
TXP_9308DA71F0,73921.6,12865.11,Services
TXP_6A2155A0DF,199960.85,31198.56,Technology
TXP_35B04B8160,50008.35,1346.54,Retail
TXP_E1B6F731B4,15000.0,1673.84,Retail
TXP_A180102180,81665.44,8050.14,Retail
TXP_6B8716C618,64454.67,9884.78,Education
TXP_74EFB8937C,43391.79,8028.99,Healthcare
TXP_846BC6AF18,25197.24,3501.34,Retail
TXP_983715160C,68031.42,13847.28,Construction
TXP_88EAC649C3,71214.76,12654.47,Services
TXP_A58570EBC1,46044.71,7476.56,Healthcare
TXP_7519C12D70,54278.34,10867.18,Manufacturing
TXP_625469654B,40210.23,821.21,Technology
TXP_852D6C3B62,26412.33,3385.38,Finance
TXP_01C79CF1FD,97640.5,20057.49,Retail
TXP_D86AB28CBD,250000.0,35991.3,Construction
TXP_CA4ABBE4B4,212794.96,16958.92,Other
TXP_75D1B8F0F7,50350.21,5520.22,Healthcare
TXP_A6A09A6B19,24161.51,3928.17,Technology
TXP_106BF11FE5,118759.21,25151.19,Manufacturing
TXP_1B5F50C43A,15341.82,3054.35,Manufacturing
TXP_EF51B79E8B,85171.4,14407.81,Retail
TXP_BCE5F90FEE,38014.41,5346.15,Technology
TXP_3DDCD104AC,60976.88,9627.92,Healthcare
TXP_48AB7D9853,26982.89,2872.83,Services
TXP_2418C04570,87394.46,12753.36,Services
TXP_746BD1DA60,35141.45,6926.84,Retail
TXP_CCB76C068B,15000.0,2152.2,Technology
TXP_584C40D271,56530.22,10180.35,Technology
TXP_10F1BC5C50,36017.68,3823.94,Other
TXP_C2B8DED067,29648.76,2677.22,Services
TXP_CA2FACBEAC,27768.23,3195.83,Technology
TXP_4D0C3D412D,35200.3,4722.37,Retail
TXP_8B0CA9476D,45016.35,7432.55,Services
TXP_4A74511628,69334.07,15316.62,Healthcare
TXP_4975281652,85444.19,9986.72,Construction
TXP_D3D899AF89,22208.97,1442.69,Retail
TXP_2DFD6B9466,16043.74,2977.212151535597,Manufacturing
TXP_372845FABC,58391.71,11822.03,Services
TXP_92E6B8B8C9,58875.85,6384.9,Technology
TXP_BB013C4523,18642.41,1756.26,Finance
TXP_95D5EF7BF2,121457.48,19170.52,Healthcare
TXP_CBAEF03892,250000.0,39713.44,Retail
TXP_A5988942DB,74644.55,15458.85,Unknown
TXP_F76851A32D,139788.71,23985.67,Services
TXP_55180C2514,21927.22,2402.23,Finance
TXP_E5E2CF70DF,16744.75,2343.37,Education
TXP_2A6F1E2432,82566.33,12531.46,Manufacturing
TXP_794926259A,15238.68,2827.8184057683857,Finance
TXP_B1262E85FC,47113.03,9009.87,Healthcare
TXP_D4291EAA17,166883.29,6297.93,Construction
TXP_57B79B9BF5,15000.0,2222.92,Education
TXP_C48570C6F9,15592.27,3599.76,Services
TXP_BFC2245D62,26794.57,4017.62,Finance
TXP_728FE7EBB2,128948.42,19015.65,Healthcare
TXP_5E4A672965,59025.56,10695.57,Other
TXP_5BB7C4E53C,15224.44,2825.175910873937,Retail
TXP_1F35C44860,63355.5,4671.96,Construction
TXP_C15A6FBC07,250000.0,8050.14,Retail
TXP_25B06CBC61,116310.03,16242.88,Other
TXP_B8CAE14BD8,216356.93,22661.39,Healthcare
TXP_D1A51719E1,20452.94,4140.18,Construction
TXP_E60EEF451B,42130.84,6366.14,Services
TXP_8C22727809,24469.05,814.79,Healthcare
TXP_1C76A3D7A3,163702.97,29159.43,Services
TXP_F71539FDD9,81300.58,13138.91,Manufacturing
TXP_3BA5A744B6,25217.36,4615.91,Services
TXP_2E576311BC,250000.0,38138.85,Manufacturing
TXP_A1769B9A4B,102502.17,17778.21,Retail
TXP_8CB81F22D7,151273.1,30648.74,Services
TXP_4EBCD847C7,200496.24,41331.22,Technology
TXP_F821E62FE8,57096.39,7161.96,Technology
TXP_10A7F8549F,16037.27,2976.011523588471,Other
TXP_CCBF6880D4,52783.31,3142.65,Finance
TXP_8DB903C2F9,51365.56,5144.63,Technology
TXP_E12886AB44,40223.23,4465.9,Technology
TXP_94F8BC139C,178561.06,32268.83,Finance
TXP_ACF1F62A6A,69275.66,11683.45,Services
TXP_5031B27373,96851.11,11359.84,Manufacturing
TXP_BE0801ED43,57096.39,2283.757655681364,Healthcare
TXP_E200AA938E,39076.85,8908.36,Services
TXP_CBE431D4A3,67553.34,9500.81,Technology
TXP_6BA1F040CB,92183.75,6954.41,Retail
TXP_775D3A8992,122324.65,18857.3,Manufacturing
TXP_FF54F02653,38516.64,5755.48,Construction
TXP_627F530D9F,27008.5,5766.92,Retail
TXP_470EB631C9,125675.35,14116.38,Healthcare
TXP_07654AB2AC,37938.46,7569.6,Technology
TXP_EBCC80B349,16466.32,681.23,Retail
TXP_1582C02C59,54718.83,7824.84,Retail
TXP_2D5781CB42,73663.98,10727.41,Finance
TXP_B513A95DD8,18620.59,4002.55,Healthcare
TXP_55C853E8B9,60014.63,7695.6,Finance
TXP_173683ECC0,87113.7,10439.04,Finance
TXP_5F740D3E05,28831.62,3722.55,Construction
TXP_EF12D12B1E,30883.99,6119.22,Technology
TXP_838D97D5F1,57096.39,3494.98,Services
TXP_3D77F14734,32282.8,5161.47,Retail
TXP_06EBA609F3,18271.07,3534.65,Retail
TXP_E8657E6AA4,32132.56,6569.52,Finance
TXP_216295544C,99957.34,8402.13,Healthcare
TXP_38F0113A10,18363.45,3407.677167799801,Healthcare
TXP_4FBC534984,159058.92,24829.57,Construction
TXP_3B4FF73962,69267.75,8635.92,Retail
TXP_8A774B55D4,102506.44,21140.76,Healthcare
TXP_91B230D847,126000.02,14834.22,Services
TXP_D2F701E35D,20474.28,2060.42,Construction
TXP_D6D34BEE5E,51304.71,7099.14,Finance
TXP_FE01794470,62041.7,7080.91,Finance
TXP_AFF0611FC2,66189.83,9879.83,Finance
TXP_E9030138E4,30131.46,4874.02,Finance
TXP_AC07683CF2,99718.64,12493.0,Services
TXP_BC39A27E40,93523.39,17789.91,Manufacturing
TXP_87FE4B32A3,50154.74,4018.27,Services
TXP_76F362C890,181001.08,35082.29,Technology
TXP_F23AD73FA1,23524.78,3768.0,Services
TXP_7BFE4B8EF6,15000.0,2754.13,Retail
TXP_DA35A6D73D,54971.31,6390.04,Healthcare
TXP_F151806A25,43482.68,3882.83,Technology
TXP_52EAE6BC28,41353.23,7865.6,Construction
TXP_9FE272175F,35333.32,5307.42,Education
TXP_B2656A6C9D,15000.0,2485.03,Technology
TXP_37F7A81D74,90037.32,3607.97,Manufacturing
TXP_FCC789551F,9528.85,1768.2540361636366,Retail
TXP_E4B0EBAA5C,20643.82,2771.41,Retail
TXP_29C206AAC7,49181.04,7945.06,Other
TXP_98F296A8D6,198040.67,36239.74,Retail
TXP_30E34A9547,57096.39,10331.24,Services
TXP_35DBA74902,250000.0,37731.68,Retail
TXP_B975987784,145830.58,24028.45,Healthcare
TXP_380E5FF833,51644.41,5350.31,Services
TXP_286024EA97,52549.78,7300.73,Retail
TXP_0C52C4AF02,26376.99,5849.58,Services
TXP_E7524D66A3,131165.57,15837.35,Technology
TXP_13BAE57BDF,94907.57,11854.64,Other
TXP_33878D4C77,15259.4,2623.55,Healthcare
TXP_4DA4BC2381,90592.78,8050.14,Services
TXP_5D22CF0D54,19087.19,3159.45,Healthcare
TXP_6EAEF11E1B,36691.54,6547.27,Services
TXP_39B30BF994,81684.98,12788.89,Services
TXP_D61AB25D34,67402.56,14819.44,Technology
TXP_E35B5B83D8,191842.64,7814.63,Services
TXP_867A8FD7F5,17577.86,4006.92,Technology
TXP_F1D06FF92A,90789.1,9595.84,Services
TXP_F731D3245D,26943.8,6023.27,Technology
TXP_AB98FC94B7,111075.93,20719.32,Finance
TXP_43C4F7A8F7,17216.97,3771.13,Services
TXP_FC7412C6C1,89532.47,17424.55,Finance
TXP_8298C8D596,250000.0,29809.63,Services
TXP_6E75AFC219,250000.0,49564.72,Retail
TXP_B3293D3584,133947.1,6597.61,Retail
TXP_737FBD7766,116719.22,20122.86,Construction
TXP_1DE8DC9AFA,15000.0,2839.39,Technology
TXP_D7A9B9CB60,77280.93,9802.35,Education
TXP_03E8C5337E,18548.57,3442.0296014276373,Education
TXP_BCE34104F9,67527.1,9373.2,Construction
TXP_7906325EBE,16776.66,3151.81,Services
TXP_BF1FDFAB7B,48646.32,7782.6,Construction
TXP_B6C344F7CE,182633.83,27710.15,Healthcare
TXP_128E8D7E3F,27895.07,3043.58,Construction
TXP_F6FA46BADD,60866.86,7861.33,Healthcare
TXP_8B0E5EE347,235525.36,42998.33,Services
TXP_83088B4197,15000.0,962.11,Healthcare
TXP_3D6EC9BC53,54037.2,13798.16,Finance
TXP_A1E5E5265C,68743.52,10231.12,Education
TXP_6971F10441,34889.02,4648.1,Manufacturing
TXP_754C1BE7C2,91000.2,12887.18,Services
TXP_5894A442CF,102413.3,6732.43,Education
TXP_B6BD956643,96683.09,18219.65,Services
TXP_02FF8589CA,84262.72,10865.84,Technology
TXP_336836B065,51440.45,9289.42,Manufacturing
TXP_C5389152E1,65415.82,4126.68,Retail
TXP_5368EFE38D,131479.45,22793.31,Services
TXP_43C380E2CC,36831.97,5582.23,Education
TXP_1A33E8C369,136081.51,26233.39,Services
TXP_A38A35D5D5,44275.54,10179.66,Services
TXP_94547BBBC6,134540.83,22579.23,Manufacturing
TXP_3E9FEDCA9F,54630.47,6982.39,Retail
TXP_C18480F296,71497.92,7650.49,Manufacturing
TXP_DDB9650600,54005.91,5339.5,Education
TXP_CE211AA7DD,64218.28,13990.6,Services
TXP_53CB1DD27C,22487.66,3464.7,Retail
TXP_2BC0827C2A,39428.66,3751.5,Education
TXP_6E6BDC7BEC,46990.49,10249.58,Finance
TXP_1B12F7F9EB,123835.49,12142.7,Manufacturing
TXP_9F0D145C42,135691.43,34069.21,Healthcare
TXP_9285C6363D,106997.83,27047.56,Technology
TXP_74AED5A21F,20308.72,1090.1,Education
TXP_C0A9D3B985,99174.45,22908.88,Services
TXP_3C02F23C1E,250000.0,41944.43,Services
TXP_0A521B57D0,91725.51,6808.76,Services
TXP_9623918EFC,191480.3,27542.04,Healthcare
TXP_47D9729DF4,62703.78,11639.4,Construction
TXP_BDA62F552F,24556.6,5958.16,Finance
TXP_DCE7AC7481,11778.52,2185.721837371153,Services
TXP_C1DC9AE757,88585.86,18162.96,Healthcare
TXP_4D45EE4BC1,24119.6,4358.65,Healthcare
TXP_B755E65901,78743.44,5702.41,Retail
TXP_609F9660E5,51311.61,9002.39,Technology
TXP_9AA75E29AE,15000.0,2229.15,Construction
TXP_8D83665ED9,29584.82,3899.41,Technology
TXP_883F342B43,41502.17,6100.02,Services
TXP_3C7333126A,179697.02,41761.61,Construction
TXP_A4729055BE,102984.9,16170.25,Retail
TXP_487E32E1A0,43727.94,5656.91,Services
TXP_EA1EAE489B,72061.9,10741.31,Technology
TXP_9AEECC348E,54702.61,11676.91,Construction
TXP_353A882266,56834.17,11999.35,Technology
TXP_5CE627957C,67485.83,14434.95,Technology
TXP_DE4712F339,15000.0,2377.4,Manufacturing
TXP_2E670079E4,15000.0,2493.74,Technology
TXP_A25FE663E9,85103.31,13640.22,Healthcare
TXP_54E9010CA0,78239.33,5622.84,Services
TXP_8C1A7CD45C,15848.13,3077.1,Finance
TXP_85084C4810,111189.37,12936.37,Services
TXP_3B80EB3364,15000.0,2783.69,Technology
TXP_0057204F17,51354.93,11019.94,Finance
TXP_8C502EF24D,15000.0,3081.4,Technology
TXP_C34061FBF0,32280.19,6006.67,Retail
TXP_118DC8B7F5,41570.5,7055.53,Services
TXP_C8ECAEE402,30801.28,4065.68,Healthcare
TXP_2D85DCB938,9062.9,8050.14,Technology
TXP_EA35F0ECC5,57096.39,2853.81,Technology
TXP_53836EB43B,164651.28,25771.65,Healthcare
TXP_A459268BA8,100784.99,16999.57,Technology
TXP_020FBE102C,97285.57,18099.94,Healthcare
TXP_5FBCEC772F,116426.02,13119.62,Finance
TXP_101ADD895C,26945.01,3331.85,Services
TXP_C44108E5AD,78131.93,17266.26,Other
TXP_4803666C61,25590.92,2954.76,Services
TXP_FC1E4D8814,32327.08,6022.79,Retail
TXP_8F5D93FB83,20621.96,3989.79,Other
TXP_F615FE2777,61619.18,12256.96,Manufacturing
TXP_D979CD2953,84383.3,16925.12,Construction
TXP_F621367422,250000.0,30262.33,Services
TXP_5B95103164,58366.28,10198.86,Construction
TXP_EF6E0DFF61,250000.0,29575.5,Services
TXP_EBB2FC5D99,61494.66,8116.41,Retail
TXP_285F657008,31251.71,2758.05,Retail
TXP_806380D425,92894.45,10871.77,Finance
TXP_65C437771B,48966.13,9648.83,Technology
TXP_9E94754DE9,170868.27,17625.04,Construction
TXP_7B12109303,70916.85,13568.69,Finance
TXP_52E7A4FC2F,21476.76,2426.73,Construction
TXP_0F92824DC0,76014.57,11399.6,Finance
TXP_FA4BB9708D,45863.8,7701.97,Education
TXP_13612BE129,23619.78,1758.58,Education
TXP_3CDB9E270F,24384.81,3771.81,Healthcare
TXP_C194D9F9A9,31503.72,5590.25,Construction
TXP_1171103657,26114.71,5615.14,Services
TXP_FDEDD5E7D1,56554.27,11363.71,Healthcare
TXP_88B2E51C10,97494.48,7560.38,Manufacturing
TXP_C31569B770,27722.82,1897.87,Healthcare
TXP_E108226011,18161.1,3027.9,Manufacturing
TXP_3E876DBA27,138656.44,13573.44,Finance
TXP_87D8DCF854,22294.92,3714.08,Services
TXP_D6468F02F3,53927.49,7799.4,Construction
TXP_E4817F6C09,52911.61,8130.13,Retail
TXP_DA9C717D57,92703.69,16374.48,Technology
TXP_A9E98EC0FA,26297.41,6694.02,Services
TXP_4F4C8902F1,58184.62,8050.14,Construction
TXP_2918806625,57096.39,15767.11,Retail
TXP_182455C0DE,40068.43,6266.17,Manufacturing
TXP_D68593B024,93084.16,18811.35,Healthcare
TXP_F61F9C1433,66820.89,7610.17,Services
TXP_1D32FF9D2F,15000.34,2783.5900186094696,Technology
TXP_4DC4A268BA,72394.39,16526.52,Retail
TXP_023FAC8B85,15000.0,2708.31,Technology
TXP_90F0421A65,47771.09,5810.73,Retail
TXP_9433CA8AA3,31913.93,5081.61,Services
TXP_BA4C7436C5,99455.22,13376.24,Services
TXP_BAE3234156,39430.09,6694.19,Manufacturing
TXP_2D1C53D980,17798.9,3927.82,Other
TXP_0E75B31293,131050.16,33132.44,Retail
TXP_8475C4B754,78995.27,11124.46,Healthcare
TXP_AD3566409B,90284.64,6362.08,Services
TXP_9E793898DC,49264.71,6810.28,Finance
TXP_54A9EEBBAC,199248.48,21920.19,Retail
TXP_AD8AF3FA00,164351.85,41396.5,Retail
TXP_F3BE388879,82107.56,10396.15,Education
TXP_DB65468DF6,40530.84,2603.9,Healthcare
TXP_1CB1E209BA,71171.5,8801.29,Manufacturing
TXP_15C1B116CD,71634.78,8664.94,Finance
TXP_0CE3E0BE6A,15000.0,591.0,Technology
TXP_23977305C3,132897.76,26360.71,Technology
TXP_B115C1C6D4,40307.18,7880.78,Services
TXP_67202576A0,57096.39,7870.01,Unknown
TXP_3826E06316,33549.84,4733.22,Healthcare
TXP_AB39D6D015,144973.58,30570.37,Unknown
TXP_DF3B927A42,250000.0,38172.89,Technology
TXP_FFC2C4E604,30823.0,5440.01,Manufacturing
TXP_1A95113A07,250000.0,57483.64,Technology
TXP_641D3312A2,56940.85,6292.61,Construction
TXP_B156745335,61728.34,10417.17,Other
TXP_4E2A6357F5,64722.96,8095.24,Retail
TXP_FD158B6586,124154.53,15206.66,Technology
TXP_F5D9FD8D93,105580.01,9101.65,Technology
TXP_1C2A7B2D7D,34117.48,3733.98,Finance
TXP_239D96F3FC,29702.13,2397.58,Finance
TXP_4AE7B4EDE3,174328.06,18930.32,Other
TXP_E23D50206F,41957.93,8050.14,Technology
TXP_9BF55396A7,62930.15,8576.62,Services
TXP_E7E2668FC3,34528.26,5464.43,Retail
TXP_556D88985E,34847.62,3592.78,Services
TXP_03BFA4D6CA,19310.63,1161.67,Finance
TXP_EB7C6B5775,26858.18,5726.72,Healthcare
TXP_2B63E79E1F,20522.39,3950.56,Finance
TXP_1A5F7064E2,79135.36,12897.15,Manufacturing
TXP_73F47245A6,17816.15,3114.78,Services
TXP_359CA4E4FF,154550.36,21564.01,Finance
TXP_02D46556BA,110237.48,14409.38,Technology
TXP_51133A6C20,100690.14,9999.28,Healthcare
TXP_B1A39BA563,31947.23,5575.23,Technology
TXP_F0D656C3F0,15289.46,1534.19,Retail
TXP_C7FC732E0D,48762.69,4536.87,Retail
TXP_7A8641A099,15000.0,2787.41,Services
TXP_0FEDB9BA70,35162.11,8746.22,Technology
TXP_729F9A972B,127420.55,25659.29,Technology
TXP_58C694DC46,62123.58,12083.58,Unknown
TXP_81ABF87C44,57372.52,4136.7,Healthcare
TXP_E5CB9D021A,36620.25,4659.84,Manufacturing
TXP_3D8719FA2E,15000.0,1641.41,Finance
TXP_F96F80DBE3,26151.37,5259.61,Technology
TXP_B046355929,53591.74,10111.42,Technology
TXP_60772A57CB,117449.27,17274.27,Healthcare
TXP_0B039EB9BC,177675.72,29143.93,Finance
TXP_3E5ABB15BE,24357.49,4913.89,Education
TXP_2E1CD2335A,119242.22,14067.21,Education
TXP_BC418D348D,165020.56,28299.67,Services
TXP_3CCE3DA5C0,94961.98,9264.99,Retail
TXP_755D4F2221,22040.25,3338.1,Healthcare
TXP_ADBAC069C6,79068.77,8050.14,Finance
TXP_440DA8F388,58626.49,10594.37,Services
TXP_72E6558E46,50928.73,9377.33,Education
TXP_AF8077C760,35315.05,2602.15,Manufacturing
TXP_473AD6D0CC,156108.72,10309.94,Retail
TXP_8CD8935932,54372.4,6468.36,Construction
TXP_03B7792D1D,176990.21,10031.25,Finance
TXP_B0CF066050,142291.1,30881.04,Finance
TXP_1C1DC192DD,25109.56,3481.0,Finance
TXP_9F8B770CA7,34789.48,8050.14,Healthcare
TXP_DD5888D3F3,44922.42,7161.79,Education
TXP_395A55BAC4,15000.0,1485.05,Technology
TXP_6633E4FD15,77001.08,8615.88,Healthcare
TXP_71FD981892,33959.75,6195.24,Education
TXP_0A414ED240,26644.96,4077.33,Healthcare
TXP_0897F5477F,12199.83,2263.903685965276,Finance
TXP_0A0E278596,98804.77,16107.03,Finance
TXP_BE167E1A10,59996.65,12364.34,Retail
TXP_E64C2BA59C,98772.8,8937.41,Finance
TXP_7C1581C70D,56740.3,5180.27,Retail
TXP_AFDE7F8A27,47512.19,7506.92,Services
TXP_19441C9897,43932.9,7272.55,Finance
TXP_AAF9BE3151,33674.99,6468.52,Technology
TXP_F7ED43CEC4,101443.53,5283.48,Construction
TXP_6BBCCD374E,54313.99,5206.91,Technology
TXP_D4C0743C0D,40924.65,7934.16,Manufacturing
TXP_2FE906E0DD,223779.46,27762.73,Finance
TXP_8A946B78D3,19773.71,4564.89,Services
TXP_83747E757E,21015.59,729.01,Finance
TXP_FB648F40CF,88030.13,17595.55,Healthcare
TXP_C326C4ABC0,151281.11,33148.61,Education
TXP_5E7E0378F3,84730.17,16941.53,Healthcare
TXP_FE47F3C7C8,81579.51,18060.17,Other
TXP_0C37F57D95,49544.06,7075.45,Retail
TXP_DADEFD1E17,92622.26,14694.59,Retail
TXP_BB233D972F,121604.5,25958.36,Services
TXP_899A7D8582,142559.16,17905.09,Retail
TXP_69CA5CAEB7,31167.93,6074.3,Finance
TXP_A3B5D9A45B,38330.48,7264.38,Technology
TXP_D58142C18E,80144.4,19894.46,Finance
TXP_1180513A1C,29141.55,4071.25,Education
TXP_AF7932E830,56245.1,6911.97,Retail
TXP_42EE935158,74699.2,8600.37,Services
TXP_A164EB2FA4,64383.2,9203.11,Construction
TXP_03EDF155AA,59309.02,7230.26,Services
TXP_335E4312F8,30655.09,3988.59,Technology
TXP_98C799E272,15000.0,2004.06,Finance
TXP_EA770BF3C6,25463.25,2726.14,Construction
TXP_EBD0EF4349,51545.69,7900.6,Retail
TXP_60B77CC645,103231.5,13570.18,Services
TXP_987EDA3E40,60073.3,7732.15,Technology
TXP_E2E17E8375,171976.63,33390.25,Unknown
TXP_01947BAC72,70355.86,10518.57,Other
TXP_F200246D8D,69973.93,13928.97,Healthcare
TXP_2D3C217E7F,117364.14,11962.98,Construction
TXP_0856E1B2AA,83778.9,8050.14,Healthcare
TXP_DB710372D0,42507.19,9258.33,Manufacturing
TXP_31F9A15534,138733.32,25336.68,Manufacturing
TXP_EA1476075C,71273.81,8100.91,Retail
TXP_8FB1602413,236390.52,37825.58,Manufacturing
TXP_5AB656CE4F,15000.0,2090.08,Technology
TXP_231CD95B6B,15647.96,1365.81,Construction
TXP_78738D9BA1,117173.2,25363.53,Healthcare
TXP_7017E40342,17693.75,3283.401969006789,Services
TXP_3810DB97A1,22655.24,3733.57,Technology
TXP_EB3E06292B,15000.0,2158.67,Services
TXP_0BA3FAC377,90277.52,20787.23,Manufacturing
TXP_6A141345F6,89852.5,13783.91,Technology
